date,price,lag1,lag2,lag3
2025-08-15 20:00:00,185.5996951638033,192.75680405400084,201.8186877395025,192.59412792428108
2025-08-16 20:00:00,189.76942306167987,185.5996951638033,192.75680405400084,201.8186877395025
2025-08-17 20:00:00,191.64098987374877,189.76942306167987,185.5996951638033,192.75680405400084
2025-08-18 20:00:00,183.0130381229085,191.64098987374877,189.76942306167987,185.5996951638033
2025-08-19 20:00:00,176.4002245667356,183.0130381229085,191.64098987374877,189.76942306167987
2025-08-20 20:00:00,187.2669439751863,176.4002245667356,183.0130381229085,191.64098987374877
2025-08-21 20:00:00,180.24297051206173,187.2669439751863,176.4002245667356,183.0130381229085
2025-08-22 20:00:00,200.2605865005056,180.24297051206173,187.2669439751863,176.4002245667356
2025-08-23 20:00:00,204.01931609622184,200.2605865005056,180.24297051206173,187.2669439751863
2025-08-24 20:00:00,205.88090746426144,204.01931609622184,200.2605865005056,180.24297051206173
2025-08-25 20:00:00,187.18525315161807,205.88090746426144,204.01931609622184,200.2605865005056
2025-08-26 20:00:00,195.9857969070515,187.18525315161807,205.88090746426144,204.01931609622184
2025-08-27 20:00:00,203.29341765413957,195.9857969070515,187.18525315161807,205.88090746426144
2025-08-28 20:00:00,214.54958917125032,203.29341765413957,195.9857969070515,187.18525315161807
2025-08-29 20:00:00,205.08335316941142,214.54958917125032,203.29341765413957,195.9857969070515
2025-08-30 20:00:00,202.71014197799335,205.08335316941142,214.54958917125032,203.29341765413957
2025-08-31 20:00:00,200.90099462282365,202.71014197799335,205.08335316941142,214.54958917125032
2025-09-01 20:00:00,196.88381950999033,200.90099462282365,202.71014197799335,205.08335316941142
2025-09-02 20:00:00,209.23036715955652,196.88381950999033,200.90099462282365,202.71014197799335
2025-09-03 20:00:00,210.678785187558,209.23036715955652,196.88381950999033,200.90099462282365
2025-09-04 20:00:00,202.68556246131902,210.678785187558,209.23036715955652,196.88381950999033
2025-09-05 20:00:00,203.47913677981902,202.68556246131902,210.678785187558,209.23036715955652
2025-09-06 20:00:00,200.18665937035894,203.47913677981902,202.68556246131902,210.678785187558
2025-09-07 20:00:00,206.51848846856373,200.18665937035894,203.47913677981902,202.68556246131902
2025-09-08 20:00:00,214.08956690665315,206.51848846856373,200.18665937035894,203.47913677981902
2025-09-09 20:00:00,217.38518604767611,214.08956690665315,206.51848846856373,200.18665937035894
2025-09-10 20:00:00,223.9996568751895,217.38518604767611,214.08956690665315,206.51848846856373
2025-09-11 20:00:00,228.6994803098487,223.9996568751895,217.38518604767611,214.08956690665315
2025-09-12 20:00:00,242.25824628845254,228.6994803098487,223.9996568751895,217.38518604767611
2025-09-13 20:00:00,242.6675990847208,242.25824628845254,228.6994803098487,223.9996568751895
2025-09-14 20:00:00,240.51910214123612,242.6675990847208,242.25824628845254,228.6994803098487
2025-09-15 20:00:00,233.8358169548661,240.51910214123612,242.6675990847208,242.25824628845254
2025-09-16 20:00:00,237.00322352946304,233.8358169548661,240.51910214123612,242.6675990847208
2025-09-17 20:00:00,244.94703055919837,237.00322352946304,233.8358169548661,240.51910214123612
2025-09-18 20:00:00,247.55626201820508,244.94703055919837,237.00322352946304,233.8358169548661
2025-09-19 20:00:00,238.33823551145915,247.55626201820508,244.94703055919837,237.00322352946304
2025-09-20 20:00:00,239.46337999355012,238.33823551145915,247.55626201820508,244.94703055919837
2025-09-21 20:00:00,236.64867854250417,239.46337999355012,238.33823551145915,247.55626201820508
2025-09-22 20:00:00,220.33692191838946,236.64867854250417,239.46337999355012,238.33823551145915
2025-09-23 20:00:00,214.17925267896382,220.33692191838946,236.64867854250417,239.46337999355012
2025-09-24 20:00:00,211.59608812684968,214.17925267896382,220.33692191838946,236.64867854250417
2025-09-25 20:00:00,192.18165357078567,211.59608812684968,214.17925267896382,220.33692191838946
2025-09-26 20:00:00,205.1199454921513,192.18165357078567,211.59608812684968,214.17925267896382
2025-09-27 20:00:00,203.5749247337909,205.1199454921513,192.18165357078567,211.59608812684968
2025-09-28 20:00:00,210.7450481378904,203.5749247337909,205.1199454921513,192.18165357078567
2025-09-29 20:00:00,212.92955681530267,210.7450481378904,203.5749247337909,205.1199454921513
2025-09-30 20:00:00,208.6992944881733,212.92955681530267,210.7450481378904,203.5749247337909
2025-10-01 20:00:00,221.2188833389755,208.6992944881733,212.92955681530267,210.7450481378904
2025-10-02 20:00:00,234.61674360916186,221.2188833389755,208.6992944881733,212.92955681530267
2025-10-03 20:00:00,233.06458024680495,234.61674360916186,221.2188833389755,208.6992944881733
2025-10-04 20:00:00,227.93905953905113,233.06458024680495,234.61674360916186,221.2188833389755
2025-10-05 20:00:00,228.5443211026712,227.93905953905113,233.06458024680495,234.61674360916186
2025-10-06 20:00:00,232.5968012360869,228.5443211026712,227.93905953905113,233.06458024680495
2025-10-07 20:00:00,220.92325353514107,232.5968012360869,228.5443211026712,227.93905953905113
2025-10-08 20:00:00,229.06280907281337,220.92325353514107,232.5968012360869,228.5443211026712
2025-10-09 20:00:00,220.8065008190006,229.06280907281337,220.92325353514107,232.5968012360869
2025-10-10 20:00:00,189.8912952568837,220.8065008190006,229.06280907281337,220.92325353514107
2025-10-11 20:00:00,178.3062307703534,189.8912952568837,220.8065008190006,229.06280907281337
2025-10-12 20:00:00,197.03997380287893,178.3062307703534,189.8912952568837,220.8065008190006
2025-10-13 20:00:00,207.92928081408232,197.03997380287893,178.3062307703534,189.8912952568837
2025-10-14 20:00:00,202.77828792883702,207.92928081408232,197.03997380287893,178.3062307703534
2025-10-15 20:00:00,193.96279214560616,202.77828792883702,207.92928081408232,197.03997380287893
2025-10-16 20:00:00,184.57406686923576,193.96279214560616,202.77828792883702,207.92928081408232
2025-10-17 20:00:00,182.07052141400303,184.57406686923576,193.96279214560616,202.77828792883702
2025-10-18 20:00:00,187.55870371602296,182.07052141400303,184.57406686923576,193.96279214560616
2025-10-19 20:00:00,187.62095813065147,187.55870371602296,182.07052141400303,184.57406686923576
2025-10-20 20:00:00,189.83490809801577,187.62095813065147,187.55870371602296,182.07052141400303
2025-10-21 20:00:00,185.78992071057104,189.83490809801577,187.62095813065147,187.55870371602296
2025-10-22 20:00:00,180.02645418265774,185.78992071057104,189.83490809801577,187.62095813065147
2025-10-23 20:00:00,191.42417371185576,180.02645418265774,185.78992071057104,189.83490809801577
2025-10-24 20:00:00,193.47566388653937,191.42417371185576,180.02645418265774,185.78992071057104
2025-10-25 20:00:00,194.011016152678,193.47566388653937,191.42417371185576,180.02645418265774
2025-10-26 20:00:00,200.07095684438153,194.011016152678,193.47566388653937,191.42417371185576
2025-10-27 20:00:00,198.81130112961708,200.07095684438153,194.011016152678,193.47566388653937
2025-10-28 20:00:00,194.40531681984675,198.81130112961708,200.07095684438153,194.011016152678
2025-10-29 20:00:00,194.22060377742542,194.40531681984675,198.81130112961708,200.07095684438153
2025-10-30 20:00:00,184.28637111326051,194.22060377742542,194.40531681984675,198.81130112961708
2025-10-31 20:00:00,187.2627467672827,184.28637111326051,194.22060377742542,194.40531681984675
2025-11-01 20:00:00,186.3556506725306,187.2627467672827,184.28637111326051,194.22060377742542
2025-11-02 19:00:00,187.19632465985816,186.3556506725306,187.2627467672827,184.28637111326051
2025-11-03 19:00:00,165.92718959407298,187.19632465985816,186.3556506725306,187.2627467672827
2025-11-04 19:00:00,155.5134380549323,165.92718959407298,187.19632465985816,186.3556506725306
2025-11-05 19:00:00,162.64616988523213,155.5134380549323,165.92718959407298,187.19632465985816
2025-11-06 19:00:00,154.84889388443324,162.64616988523213,155.5134380549323,165.92718959407298
2025-11-07 19:00:00,161.87760775808556,154.84889388443324,162.64616988523213,155.5134380549323
2025-11-08 19:00:00,158.15618865832252,161.87760775808556,154.84889388443324,162.64616988523213
2025-11-09 19:00:00,164.26842094537048,158.15618865832252,161.87760775808556,154.84889388443324
2025-11-10 10:47:15,166.67868861850476,164.26842094537048,158.15618865832252,161.87760775808556
